ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
SGSC1,SAUGUS PH #1,0.35,2.77,1.52,1.04,0.46,0.85,0.14,0.10,0.00,0.00,0.00,0.10,7.33,39
SPLC1,SANTA PAULA,0.26,3.74,1.67,1.20,0.40,0.59,0.00,0.13,0.00,0.00,0.00,0.05,8.04,44
STAC1,SANTA ANA FS,0.00,0.63,1.19,0.67,0.23,0.50,0.23,0.01,0.00,0.00,0.00,0.00,3.46,25
CEDC1,CEDARVILLE,0.48,2.84,1.86,0.84,1.38,0.82,1.39,0.09,0.26,0.17,0.00,0.06,10.19,77
DOLC1,DOYLE 4SSE,0.12,2.62,2.52,0.60,0.77,0.46,1.10,0.43,0.21,0.05,0.00,0.00,8.88,51
DOYC1,DOYLE,0.25,1.47,2.54,0.58,0.47,0.56,1.11,0.05,0.58,0.04,0.00,0.00,7.65,65
FOBC1,FORT BIDWELL,0.59,3.38,4.47,1.58,1.77,1.40,1.96,0.52,0.30,0.04,0.00,0.12,16.13,88
FRNN2,FERNLEY,0.07,0.15,1.32,0.41,0.01,0.08,0.37,0.03,0.08,0.00,0.00,0.00,2.52,47
JESC1,JESS VALLEY,0.53,2.31,7.56,1.34,2.09,1.61,2.56,0.65,0.34,0.55,0.00,0.03,19.57,102
Q63,SUTCLIFFE-PYRAMID LK,0.01,0.92,1.93,0.87,0.48,0.08,0.64,0.17,0.02,0.14,0.10,0.22,5.58,73
SNVC1,SUSANVILLE,0.15,1.56,1.37,0.92,0.38,0.10,0.16,0.00,0.00,0.00,0.00,0.00,4.64,35
STDN2,STEAD,0.11,0.91,2.89,0.38,0.09,0.37,0.79,0.10,0.00,0.02,1.07,0.00,6.73,64
WAWN2,WADSWORTH 4N,0.00,0.60,1.22,0.55,0.12,0.39,0.12,0.08,0.25,0.00,0.09,0.03,3.45,57
WTNN2,WELLINGTON,0.07,0.98,1.15,0.30,0.04,0.63,0.21,0.02,0.28,0.30,0.28,0.00,4.26,NA
BDEC1,BODIE,0.07,1.21,3.01,0.25,0.07,0.91,1.26,0.22,0.00,0.31,0.15,0.23,7.69,59
BOCC1,BOCA RESERVOIR,0.40,3.73,5.46,1.64,1.22,2.41,1.39,0.24,0.03,0.87,0.00,0.00,17.39,78
BPTC1,BRIDGEPORT,0.20,1.61,2.53,0.17,0.70,0.47,0.54,0.06,0.00,0.37,0.31,0.08,7.04,75
CRCN2,CARSON CITY,0.06,1.76,1.38,1.91,0.46,1.00,0.42,0.00,0.00,0.49,0.00,0.00,7.48,72
DONC1,DONNER MEM SP,0.88,7.86,9.87,4.12,2.37,5.58,1.99,0.52,0.05,0.17,0.00,0.00,33.41,86
FEXN2,FALLON EXPER STATION,0.00,0.78,1.02,0.53,0.10,0.13,0.25,0.03,0.16,0.07,0.00,0.01,3.08,58
GLBN2,GLENBROOK,0.30,2.18,4.11,1.65,0.92,2.07,1.17,0.19,0.00,0.17,0.00,0.00,12.76,73
HTHN2,HAWTHORNE,0.00,0.25,0.60,0.13,0.19,0.20,0.21,0.00,0.00,0.15,0.00,0.02,1.75,32
LANN2,LAHONTAN DAM,0.02,0.50,1.29,0.49,0.02,0.21,0.35,0.04,0.06,0.02,0.00,0.00,3.00,57
MINN2,MINDEN,0.12,0.94,2.53,0.25,0.28,0.72,0.26,0.02,0.00,0.47,0.26,0.00,5.85,70
MKLC1,MARKLEEVILLE,0.57,4.40,4.72,0.74,0.85,2.86,0.78,0.28,0.00,0.27,0.00,0.14,15.61,83
RNO,RENO,0.14,0.83,1.80,0.59,0.24,0.44,0.87,0.20,0.10,0.12,0.82,0.00,6.15,82
SMIN2,SMITH 6N,0.04,0.78,1.11,0.40,0.21,0.41,0.28,0.18,0.35,0.15,0.00,0.00,3.91,62
SRKN2,SPARKS,0.18,0.60,1.97,0.79,0.05,0.61,0.96,0.34,0.60,0.46,0.63,0.00,7.19,97
TAHC1,TAHOE CITY,0.85,6.46,8.01,3.18,1.93,4.49,1.96,0.43,0.00,0.22,0.00,0.00,27.53,84
TKEC1,TRUCKEE RS,0.58,4.41,6.45,2.18,1.69,4.60,1.51,0.29,0.02,0.45,0.00,0.00,22.18,72
TPLN2,TOPAZ LAKE 4N,0.00,1.28,1.61,0.33,0.00,0.69,0.00,0.00,0.00,0.54,0.00,0.00,4.45,48
VRCN2,VIRGINIA CITY,0.17,1.95,3.33,1.63,0.30,1.17,0.72,0.17,0.00,0.36,0.00,0.00,9.80,68
WABN2,WABUSKA 6SE,0.00,0.43,0.86,0.33,0.00,0.17,0.36,0.31,0.02,0.23,0.25,0.00,2.96,62
YRGN2,YERINGTON,0.00,0.41,1.30,0.06,0.00,0.11,0.24,0.00,0.04,0.27,0.00,0.00,2.43,45
BARC1,BARSTOW,0.14,0.62,0.32,0.00,0.00,0.15,0.10,0.00,0.00,0.14,0.00,0.40,1.87,43
BEAN2,BEATTY 8N,0.08,0.49,0.02,0.10,0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.77,13
BIH,BISHOP AP,0.01,1.15,0.22,0.02,0.00,0.02,0.04,0.00,0.02,0.04,0.00,0.02,1.54,31
DEVC1,DEATH VALLEY,0.00,0.01,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.06,0.00,0.00,0.27,12
FMTC1,FAIRMONT,0.22,1.60,1.21,0.98,0.42,0.70,0.01,0.06,0.00,0.00,0.00,0.00,5.20,32
HEEC1,HAIWEE,0.00,1.07,0.23,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,1.38,19
INDC1,INDEPENDENCE,0.00,0.89,0.40,0.01,0.00,0.08,0.20,0.00,0.00,0.02,0.00,0.01,1.61,30
INYC1,INYOKERN-KERN CO. FD,0.26,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,15
IPL,IMPERIAL,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.05,2
LASC1,LAKE SABRINA,0.94,1.80,2.60,0.98,0.27,1.15,0.59,0.35,0.08,0.08,0.08,0.48,9.40,58
LEVC1,LEE VINING,0.25,1.79,1.39,0.25,0.31,1.11,0.40,0.40,0.02,0.83,0.00,0.45,7.20,55
LKAC1,LAKE ARROWHEAD F.S.,0.00,1.85,1.37,1.86,0.53,2.40,0.33,0.41,0.00,0.00,0.00,0.00,8.75,21
MOJC1,MOJAVE,0.00,0.79,0.30,0.00,0.21,0.15,0.00,0.00,0.00,0.00,0.00,0.00,1.45,22
NID,CHINA LAKE ARMITAGE,0.15,0.30,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.63,17
NLDC1,NILAND,0.00,0.04,0.06,0.03,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.76,0.90,28
PMDC1,PALMDALE,0.17,0.75,0.47,0.49,0.05,0.14,0.04,0.02,0.00,0.00,0.00,0.00,2.13,29
PSP,PALM SPRINGS,0.00,0.00,0.11,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.09,0.30,6
RANC1,KERN COUNTY FD,0.21,0.99,0.24,0.58,0.03,0.13,0.08,0.05,0.00,0.00,0.00,0.00,2.31,34
TYEC1,TWENTYNINE PALMS,0.00,0.01,0.46,0.04,0.00,0.12,0.14,0.00,0.00,0.00,0.00,0.02,0.79,17
B23,BATTLE MOUNTAIN,0.32,1.00,0.96,0.55,0.70,0.70,0.64,0.60,0.66,0.00,0.04,0.58,6.75,77
BOWN2,BEOWAWE,0.15,1.29,1.09,0.74,0.97,0.51,0.97,0.57,0.43,0.00,0.00,0.55,7.27,82
DTHN2,DEETH,0.00,1.67,1.90,1.30,0.25,0.07,1.98,1.14,0.29,0.00,0.00,0.83,9.43,76
EKO,ELKO,0.03,1.62,1.61,0.54,0.47,0.62,1.60,0.87,0.45,0.03,0.01,1.07,8.92,94
GIBN2,GIBBS RANCH,0.10,2.39,1.69,0.83,0.25,0.41,1.36,1.84,0.53,0.08,0.00,0.91,10.39,96
GOLN2,GOLCONDA,0.11,0.81,0.73,0.78,0.74,0.66,0.23,0.10,0.74,0.04,0.00,0.45,5.39,70
IMLN2,IMLAY,0.17,0.42,0.88,0.85,1.07,0.52,0.63,0.60,0.19,0.22,0.03,0.31,5.89,71
JIGN2,JIGGS 8SSE,0.57,2.19,1.96,0.73,0.03,1.37,2.87,0.94,0.25,0.24,0.00,1.43,12.58,94
LAMN2,LAMOILLE YOST,0.25,1.93,1.72,0.59,0.20,1.31,3.05,1.41,1.27,0.14,0.01,1.33,13.21,94
LOVN2,LOVELOCK,0.06,0.88,0.88,0.77,0.40,0.12,0.39,0.29,0.52,0.45,0.00,0.17,4.93,83
PIVN2,PINE VALLEY,0.20,1.65,1.20,0.64,1.17,0.63,1.72,1.11,0.33,0.10,0.00,0.68,9.43,92
PRDN2,PARADISE VALLEY,0.09,2.59,2.43,1.31,1.01,0.33,0.53,0.32,1.15,0.32,0.00,0.53,10.61,97
RRRN2,REESE RIVER O'TOOLE,0.46,0.60,1.30,0.15,0.52,0.41,0.92,0.37,0.37,0.55,0.10,0.39,6.14,78
RYPN2,RYE PATCH DAM,0.12,1.34,0.82,0.92,0.71,0.42,0.25,0.43,0.14,0.39,0.00,0.00,5.54,63
U31,AUSTIN,0.23,0.99,2.84,0.86,0.83,0.70,1.97,1.11,0.20,0.19,0.04,0.43,10.39,73
WELN2,WELLS,0.45,2.44,1.26,1.01,0.12,0.57,2.08,0.52,0.07,0.22,0.00,1.64,10.38,102
WMC,WINNEMUCCA,0.11,0.94,0.94,0.84,0.89,0.97,0.64,0.43,0.12,0.00,0.00,0.24,6.12,73
DUFN2,DUFURRENA (SHELDON),0.16,0.96,0.55,0.73,0.27,0.12,0.20,0.33,0.11,0.44,0.02,0.40,4.29,56
KRVN2,KINGS RIVER VALLEY,0.01,2.25,1.66,1.89,0.46,0.21,0.79,0.60,0.27,0.24,0.01,0.26,8.65,100
LCRN2,LEONARD CREEK RANCH,0.13,1.97,2.75,0.95,0.33,0.54,0.32,0.67,0.26,0.08,0.10,0.35,8.45,89
MCDN2,MCDERMITT,0.13,0.87,0.92,0.95,0.27,0.38,0.66,0.63,1.36,0.00,0.00,0.43,6.60,72
ORVN2,OROVADA 4WSW,0.05,1.76,1.36,1.10,0.71,0.63,0.72,1.00,0.47,0.14,0.03,0.59,8.56,81
BLEN2,BLUE EAGLE RANCH,0.61,0.78,1.38,0.50,0.63,0.76,0.54,0.93,0.33,0.31,0.00,0.19,6.96,79
CLVN2,CLOVER VALLEY,0.85,2.35,1.82,1.38,0.87,0.69,2.01,0.53,0.13,0.13,0.00,1.41,12.17,85
DNDN2,DIAMOND VALLEY,0.25,0.71,0.61,0.20,1.05,0.09,1.62,0.20,0.43,0.54,0.00,0.29,5.99,66
DYRN2,DYER,0.00,0.68,0.06,0.06,0.21,0.05,0.13,0.00,0.03,0.22,0.00,0.04,1.48,29
EKAN2,EUREKA,0.39,0.86,1.00,0.84,1.88,0.23,2.18,0.32,0.00,0.84,0.10,0.21,8.85,73
ELY,ELY,0.45,0.47,0.64,0.46,0.61,0.26,0.68,0.02,0.00,0.26,0.02,0.42,4.29,43
LAGN2,LAGES,0.08,0.60,0.26,0.50,0.02,0.05,0.70,0.19,0.00,0.19,0.17,1.52,4.28,54
MCGN2,MCGILL,0.56,0.99,0.58,0.39,0.78,0.15,1.11,0.04,0.02,0.20,0.02,0.34,5.18,59
MIDN2,MIDDLEGATE,0.11,0.86,1.20,0.38,0.30,0.15,0.29,0.04,0.17,0.36,0.25,0.08,4.19,82
MNAN2,MINA,0.00,0.82,0.41,0.22,0.00,0.10,0.27,0.00,0.20,0.17,0.00,0.11,2.30,38
OASN2,OASIS,0.41,1.18,0.39,0.28,0.01,0.04,1.74,0.72,0.16,0.01,0.00,0.80,5.74,71
PAHN2,PAHRUMP,0.10,0.04,0.16,0.00,0.00,0.09,0.00,0.00,0.00,0.16,0.00,0.00,0.55,11
RBLN2,RUBY LAKE,1.46,2.79,0.81,0.59,1.22,0.70,1.97,0.21,0.14,0.15,0.16,0.76,10.96,80
SKVN2,SMOKEY VALLEY,0.13,0.48,1.00,0.10,0.17,0.13,0.43,0.31,0.12,0.12,0.00,0.28,3.27,45
SLVN2,SILVERPEAK,0.02,0.34,0.10,0.04,0.12,0.00,0.43,0.00,0.00,1.08,0.00,0.04,2.17,46
SSHN2,SHOSHONE,0.42,1.13,0.64,0.23,0.53,0.78,0.44,0.15,0.34,0.83,0.28,0.58,6.35,72
TPH,TONOPAH,0.12,0.38,0.18,0.15,0.00,0.01,0.26,0.17,0.00,0.00,0.00,0.05,1.32,23
AWH,WILDHORSE RESERVOIR,0.38,2.55,3.55,1.76,0.44,0.77,1.46,1.05,0.91,0.13,0.05,0.86,13.91,106
JPTN2,JACKPOT,0.53,0.65,1.96,0.83,0.17,0.21,1.56,1.14,1.67,0.02,0.02,0.70,9.46,93
MCDO3,MCDERMITT,0.06,0.74,0.62,0.92,0.20,0.19,0.71,0.64,0.59,0.00,0.00,0.30,4.97,52
OLEO3,ODELL LAKE,2.73,6.96,6.52,5.67,2.54,2.80,1.22,0.32,0.08,0.31,0.11,0.90,30.16,92
TUSN2,TUSCARORA,0.42,2.40,2.00,0.92,0.55,1.13,0.66,0.69,0.59,0.36,0.03,0.51,10.26,86
BLH,BLYTHE,0.00,0.11,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.75,0.94,23
BULA3,BULLHEAD CITY,0.00,0.01,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.70,12
CALN2,CALIENTE,0.15,0.32,0.19,0.10,0.00,0.10,0.11,0.00,0.00,0.16,0.00,1.18,2.31,23
DNWN2,DESERT NTL WILDLIFE REF,0.00,0.08,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.05,0.00,0.02,0.31,6
EED,NEEDLES,0.00,0.09,0.22,0.03,0.00,0.02,0.04,0.00,0.00,0.02,0.00,0.08,0.50,10
EGNN2,ELGIN,0.18,0.36,0.60,0.28,0.04,0.35,0.69,0.00,0.00,0.00,0.00,0.90,3.40,31
GUNU1,GUNLOCK PH,0.06,0.61,0.82,0.03,0.05,0.40,0.03,0.00,0.00,0.26,0.05,1.40,3.71,27
HIKN2,HIKO,0.34,0.76,0.29,0.07,0.04,0.08,0.10,0.00,0.00,0.15,0.00,0.02,1.85,32
LAVU1,LA VERKIN,0.19,0.78,1.21,0.11,0.12,0.21,0.17,0.00,0.00,0.02,0.00,2.23,5.04,42
LHCA3,LAKE HAVASU CITY,0.01,0.05,0.16,0.02,0.00,0.04,0.00,0.00,0.00,0.03,0.00,0.60,0.91,NA
LUNN2,LUND,0.80,1.15,0.60,0.28,0.39,0.21,0.36,0.36,0.05,0.04,0.20,0.45,4.89,45
PION2,PIOCHE,0.66,0.40,2.13,0.22,0.40,0.45,0.44,0.00,0.00,0.80,0.13,1.17,6.80,49
PWMN2,PAHRANAGAT WILDLIFE REF,0.00,0.29,0.21,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.70,11
SGUU1,ST. GEORGE,0.29,0.52,0.79,0.01,0.06,0.13,0.00,0.00,0.00,0.21,0.00,0.78,2.79,32
SPVN2,SPRING VALLEY STATE PA,0.49,0.55,1.07,0.19,0.28,0.72,0.11,0.12,0.03,0.08,0.00,0.99,4.63,38
SRCN2,SEARCHLIGHT,0.06,0.30,0.12,0.00,0.00,0.04,0.00,0.00,0.00,0.76,0.00,0.09,1.37,16
SUNN2,SUNNYSIDE,0.28,0.97,0.80,0.32,0.24,0.22,0.38,0.15,0.02,0.37,0.00,0.17,3.92,38
VEF,LAS VEGAS,0.00,0.12,0.12,0.00,0.00,0.08,0.00,0.00,0.00,0.24,0.00,0.32,0.88,19
VEYU1,VEYO POWER HOUSE,0.10,0.78,1.19,0.02,0.12,0.41,0.10,0.00,0.00,0.32,0.00,1.52,4.56,30
VOFN2,VALLEY FO FIRE SP,0.00,0.30,0.10,0.01,0.00,0.24,0.00,0.00,0.00,0.50,0.00,0.13,1.28,20
WUPA3,WIKIEUP,0.00,0.67,0.41,0.00,0.00,0.04,0.00,0.00,0.00,1.51,0.00,0.05,2.68,27
YUCA3,YUCCA 1 NNE,0.36,0.17,0.29,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.00,1.28,2.13,26
YUM,YUMA,0.00,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,3
ENV,WENDOVER,0.12,0.33,0.22,0.22,0.32,0.00,0.92,0.48,0.01,0.00,0.00,0.31,2.93,61
LENN2,GREAT BASIN N P,0.97,1.44,0.98,0.75,0.30,0.99,1.42,0.53,1.48,1.28,0.33,1.09,11.56,85
MNTN2,MONTELLO,0.03,1.22,0.40,0.85,0.00,0.43,1.44,0.75,0.31,0.67,0.00,1.51,7.61,90
CDEU1,CEDAR CITY 5E,0.30,1.00,1.05,0.32,0.25,0.94,0.24,0.02,0.00,0.39,0.18,1.46,6.15,41
EMRU1,ENTERPRISE,0.47,1.34,0.65,0.03,0.03,0.10,0.38,0.00,0.00,0.13,0.00,1.81,4.94,33
MLFU1,MILFORD,0.25,0.93,1.07,0.18,0.15,1.20,0.83,0.02,0.02,1.06,0.35,1.40,7.46,73
